,participant,response,SAT,contrast,exp,givenResp
641,10,1,0.5,0.5,1,-0.5
642,10,1,0.5,-0.25,1,-0.5
643,10,1,0.5,0.5,1,0.5
644,10,1,0.5,0.25,1,0.5
645,10,1,0.5,-0.25,1,0.5
646,10,0,0.5,-0.5,1,-0.5
647,10,1,0.5,-0.25,1,0.5
648,10,1,0.5,0.25,1,0.5
649,10,1,0.5,-0.5,1,0.5
650,10,1,0.5,0.0,1,-0.5
651,10,1,0.5,0.25,1,0.5
652,10,1,0.5,0.0,1,-0.5
653,10,1,0.5,0.25,1,-0.5
654,10,0,0.5,0.0,1,-0.5
655,10,1,0.5,0.25,1,0.5
656,10,1,0.5,0.5,1,-0.5
657,10,1,0.5,0.25,1,0.5
658,10,1,0.5,0.0,1,-0.5
659,10,1,0.5,0.5,1,-0.5
660,10,1,0.5,-0.25,1,0.5
661,10,1,0.5,0.0,1,-0.5
662,10,1,0.5,-0.5,1,-0.5
663,10,1,0.5,-0.25,1,0.5
664,10,1,0.5,0.5,1,0.5
665,10,0,0.5,-0.5,1,0.5
666,10,1,0.5,0.0,1,0.5
667,10,1,0.5,0.25,1,-0.5
668,10,1,0.5,-0.25,1,-0.5
669,10,1,0.5,0.25,1,0.5
670,10,1,0.5,0.0,1,-0.5
671,10,1,0.5,0.5,1,-0.5
672,10,0,0.5,-0.5,1,-0.5
673,10,1,0.5,0.0,1,-0.5
674,10,1,0.5,0.5,1,-0.5
675,10,1,0.5,0.25,1,0.5
676,10,1,0.5,-0.5,1,0.5
677,10,1,0.5,0.25,1,-0.5
678,10,1,0.5,-0.25,1,-0.5
679,10,1,0.5,-0.25,1,-0.5
680,10,0,0.5,-0.25,1,-0.5
681,10,0,0.5,-0.5,1,-0.5
682,10,1,0.5,0.25,1,-0.5
683,10,1,0.5,-0.25,1,0.5
684,10,0,0.5,-0.25,1,0.5
685,10,1,0.5,0.25,1,-0.5
686,10,1,0.5,0.25,1,-0.5
687,10,0,0.5,0.0,1,0.5
688,10,1,0.5,0.25,1,0.5
689,10,0,0.5,-0.25,1,0.5
690,10,1,0.5,-0.25,1,-0.5
691,10,1,0.5,0.5,1,0.5
692,10,1,0.5,-0.25,1,-0.5
693,10,1,0.5,0.0,1,-0.5
694,10,1,0.5,-0.5,1,0.5
695,10,1,0.5,-0.5,1,0.5
696,10,1,0.5,-0.5,1,0.5
697,10,1,0.5,-0.5,1,-0.5
698,10,1,0.5,0.5,1,-0.5
699,10,1,0.5,0.5,1,0.5
700,10,0,0.5,-0.5,1,-0.5
701,10,0,0.5,-0.5,1,0.5
702,10,1,0.5,0.5,1,-0.5
703,10,0,0.5,-0.25,1,-0.5
704,10,1,0.5,0.5,1,0.5
705,10,1,0.5,0.5,1,-0.5
706,10,1,0.5,0.0,1,0.5
707,10,1,0.5,0.5,1,0.5
708,10,1,0.5,0.25,1,0.5
709,10,1,0.5,0.5,1,-0.5
710,10,1,0.5,-0.25,1,0.5
711,10,0,0.5,-0.5,1,0.5
712,10,1,0.5,0.0,1,-0.5
713,10,1,0.5,0.0,1,0.5
714,10,1,0.5,0.0,1,0.5
715,10,1,0.5,0.5,1,0.5
716,10,0,0.5,-0.5,1,-0.5
717,10,1,0.5,0.0,1,-0.5
718,10,1,0.5,0.25,1,0.5
719,10,1,0.5,0.25,1,-0.5
720,10,1,0.5,0.5,1,0.5
721,10,0,0.5,-0.5,1,-0.5
722,10,1,0.5,0.0,1,-0.5
723,10,1,0.5,0.25,1,0.5
724,10,1,0.5,0.0,1,0.5
725,10,1,0.5,0.0,1,0.5
726,10,1,0.5,0.25,1,0.5
727,10,1,0.5,0.25,1,-0.5
728,10,1,0.5,-0.5,1,-0.5
729,10,1,0.5,-0.5,1,-0.5
730,10,1,0.5,-0.5,1,-0.5
731,10,1,0.5,0.0,1,0.5
732,10,0,0.5,-0.25,1,0.5
733,10,1,0.5,-0.5,1,-0.5
734,10,0,0.5,-0.25,1,-0.5
735,10,0,0.5,-0.25,1,-0.5
736,10,1,0.5,0.5,1,0.5
737,10,1,0.5,0.5,1,-0.5
738,10,1,0.5,0.25,1,0.5
739,10,1,0.5,-0.25,1,-0.5
740,10,1,0.5,-0.5,1,0.5
741,10,1,0.5,0.5,1,-0.5
742,10,1,0.5,-0.25,1,-0.5
743,10,1,0.5,0.25,1,0.5
744,10,0,0.5,-0.25,1,0.5
745,10,0,0.5,-0.25,1,-0.5
746,10,1,0.5,0.25,1,0.5
747,10,0,0.5,-0.25,1,-0.5
748,10,0,0.5,-0.5,1,0.5
749,10,1,0.5,0.0,1,-0.5
750,10,1,0.5,0.0,1,-0.5
751,10,0,0.5,0.25,1,-0.5
752,10,1,0.5,-0.5,1,0.5
753,10,1,0.5,0.25,1,-0.5
754,10,1,0.5,-0.25,1,-0.5
755,10,1,0.5,0.5,1,-0.5
756,10,1,0.5,-0.25,1,0.5
757,10,0,0.5,-0.5,1,-0.5
758,10,1,0.5,0.0,1,0.5
759,10,1,0.5,-0.25,1,-0.5
760,10,0,0.5,0.25,1,0.5
761,10,1,0.5,0.5,1,0.5
762,10,1,0.5,0.25,1,-0.5
763,10,0,0.5,-0.25,1,0.5
764,10,0,0.5,-0.25,1,-0.5
765,10,1,0.5,-0.5,1,0.5
766,10,1,0.5,-0.25,1,-0.5
767,10,0,0.5,-0.5,1,-0.5
768,10,1,0.5,0.5,1,-0.5
769,10,1,0.5,-0.25,1,0.5
770,10,1,0.5,0.5,1,0.5
771,10,0,0.5,-0.25,1,-0.5
772,10,0,0.5,0.5,1,0.5
773,10,1,0.5,-0.5,1,-0.5
774,10,1,0.5,0.5,1,-0.5
775,10,1,0.5,0.0,1,0.5
776,10,0,0.5,0.0,1,0.5
777,10,1,0.5,-0.5,1,-0.5
778,10,1,0.5,-0.25,1,-0.5
779,10,1,0.5,0.25,1,-0.5
780,10,1,0.5,0.0,1,-0.5
781,10,1,0.5,0.0,1,-0.5
782,10,0,0.5,-0.25,1,-0.5
783,10,0,0.5,-0.25,1,0.5
784,10,1,0.5,-0.25,1,-0.5
785,10,0,0.5,-0.5,1,-0.5
786,10,1,0.5,0.0,1,-0.5
787,10,1,0.5,-0.5,1,-0.5
788,10,1,0.5,-0.25,1,-0.5
789,10,1,0.5,0.25,1,0.5
790,10,1,0.5,0.25,1,0.5
791,10,0,0.5,-0.25,1,0.5
792,10,1,0.5,0.5,1,0.5
793,10,1,0.5,0.0,1,0.5
794,10,0,0.5,0.0,1,0.5
795,10,1,0.5,-0.25,1,0.5
796,10,1,0.5,0.25,1,-0.5
797,10,1,0.5,-0.5,1,0.5
798,10,0,0.5,-0.5,1,0.5
799,10,0,0.5,-0.25,1,-0.5
800,10,1,0.5,-0.25,1,0.5
801,10,1,0.5,0.5,1,-0.5
802,10,1,0.5,0.5,1,0.5
803,10,1,0.5,0.0,1,0.5
804,10,0,0.5,-0.25,1,0.5
805,10,1,0.5,0.5,1,0.5
806,10,1,0.5,0.25,1,0.5
807,10,1,0.5,0.25,1,0.5
808,10,1,0.5,-0.5,1,0.5
809,10,1,0.5,0.0,1,0.5
810,10,1,0.5,-0.25,1,-0.5
811,10,0,0.5,0.0,1,-0.5
812,10,1,0.5,-0.5,1,0.5
813,10,1,0.5,-0.25,1,-0.5
814,10,1,0.5,0.0,1,0.5
815,10,0,0.5,-0.5,1,0.5
816,10,0,0.5,-0.25,1,-0.5
817,10,1,0.5,0.0,1,-0.5
818,10,0,0.5,-0.5,1,0.5
819,10,0,0.5,0.25,1,-0.5
820,10,1,0.5,0.0,1,-0.5
821,10,0,0.5,-0.5,1,-0.5
822,10,1,0.5,0.25,1,-0.5
823,10,0,0.5,-0.25,1,-0.5
824,10,1,0.5,0.25,1,0.5
825,10,1,0.5,0.0,1,0.5
826,10,1,0.5,0.5,1,-0.5
827,10,0,0.5,-0.5,1,0.5
828,10,1,0.5,0.25,1,-0.5
829,10,0,0.5,-0.25,1,-0.5
830,10,1,0.5,0.5,1,0.5
831,10,1,0.5,0.5,1,0.5
832,10,0,0.5,-0.5,1,0.5
833,10,1,0.5,0.25,1,0.5
834,10,0,0.5,-0.5,1,0.5
835,10,0,0.5,0.0,1,0.5
836,10,1,0.5,0.5,1,-0.5
837,10,1,0.5,0.25,1,0.5
838,10,0,0.5,-0.5,1,0.5
839,10,1,0.5,0.25,1,0.5
840,10,1,0.5,-0.5,1,-0.5
841,10,1,0.5,0.25,1,-0.5
842,10,0,0.5,0.0,1,0.5
843,10,1,0.5,0.25,1,-0.5
844,10,1,0.5,0.5,1,0.5
845,10,1,0.5,0.25,1,-0.5
846,10,0,0.5,-0.5,1,-0.5
847,10,0,0.5,-0.5,1,-0.5
848,10,1,0.5,0.5,1,0.5
849,10,1,0.5,0.0,1,-0.5
850,10,1,0.5,0.5,1,-0.5
851,10,1,0.5,0.5,1,0.5
852,10,0,0.5,-0.25,1,-0.5
853,10,1,0.5,0.0,1,0.5
854,10,1,0.5,0.0,1,0.5
855,10,1,0.5,0.5,1,-0.5
856,10,1,0.5,-0.25,1,-0.5
857,10,1,0.5,0.0,1,0.5
858,10,0,0.5,-0.25,1,-0.5
859,10,1,0.5,-0.5,1,0.5
860,10,0,0.5,-0.25,1,0.5
861,10,1,0.5,0.5,1,-0.5
862,10,1,0.5,0.5,1,0.5
863,10,1,0.5,0.5,1,-0.5
864,10,1,0.5,0.5,1,-0.5
865,10,1,-0.5,-0.5,1,-0.5
866,10,1,-0.5,0.0,1,-0.5
867,10,0,-0.5,-0.25,1,-0.5
868,10,0,-0.5,0.0,1,-0.5
869,10,1,-0.5,-0.25,1,0.5
870,10,1,-0.5,0.25,1,-0.5
871,10,1,-0.5,0.25,1,0.5
872,10,0,-0.5,0.0,1,-0.5
873,10,0,-0.5,0.0,1,0.5
874,10,1,-0.5,0.5,1,0.5
875,10,0,-0.5,-0.25,1,0.5
876,10,1,-0.5,0.5,1,-0.5
877,10,1,-0.5,0.5,1,-0.5
878,10,1,-0.5,-0.25,1,-0.5
879,10,0,-0.5,0.0,1,-0.5
880,10,1,-0.5,0.5,1,-0.5
881,10,1,-0.5,-0.5,1,-0.5
882,10,1,-0.5,0.25,1,-0.5
883,10,1,-0.5,-0.25,1,-0.5
884,10,1,-0.5,0.0,1,-0.5
885,10,1,-0.5,0.25,1,-0.5
886,10,1,-0.5,0.25,1,-0.5
887,10,0,-0.5,-0.25,1,-0.5
888,10,1,-0.5,0.25,1,0.5
889,10,1,-0.5,0.5,1,-0.5
890,10,1,-0.5,0.5,1,-0.5
891,10,1,-0.5,0.0,1,0.5
892,10,0,-0.5,-0.5,1,-0.5
893,10,1,-0.5,0.5,1,0.5
894,10,1,-0.5,0.0,1,0.5
895,10,1,-0.5,-0.5,1,0.5
896,10,1,-0.5,-0.5,1,-0.5
897,10,1,-0.5,0.25,1,0.5
898,10,1,-0.5,-0.25,1,-0.5
899,10,1,-0.5,0.0,1,-0.5
900,10,1,-0.5,0.5,1,0.5
901,10,1,-0.5,-0.5,1,0.5
902,10,0,-0.5,-0.5,1,0.5
903,10,1,-0.5,0.25,1,0.5
904,10,0,-0.5,0.0,1,-0.5
905,10,1,-0.5,-0.5,1,0.5
906,10,0,-0.5,0.0,1,0.5
907,10,1,-0.5,0.5,1,0.5
908,10,0,-0.5,-0.5,1,-0.5
909,10,0,-0.5,0.0,1,0.5
910,10,0,-0.5,-0.25,1,-0.5
911,10,1,-0.5,-0.25,1,0.5
912,10,1,-0.5,0.0,1,0.5
913,10,1,-0.5,-0.25,1,-0.5
914,10,1,-0.5,-0.5,1,0.5
915,10,1,-0.5,0.5,1,-0.5
916,10,1,-0.5,0.25,1,0.5
917,10,1,-0.5,-0.5,1,0.5
918,10,0,-0.5,-0.5,1,0.5
919,10,1,-0.5,0.0,1,0.5
920,10,1,-0.5,0.0,1,0.5
921,10,1,-0.5,0.25,1,0.5
922,10,1,-0.5,0.25,1,-0.5
923,10,0,-0.5,-0.5,1,-0.5
924,10,1,-0.5,0.25,1,0.5
925,10,0,-0.5,-0.25,1,0.5
926,10,0,-0.5,-0.5,1,0.5
927,10,1,-0.5,-0.5,1,-0.5
928,10,0,-0.5,0.0,1,-0.5
929,10,1,-0.5,-0.25,1,-0.5
930,10,1,-0.5,0.25,1,-0.5
931,10,0,-0.5,0.5,1,0.5
932,10,1,-0.5,0.0,1,-0.5
933,10,1,-0.5,-0.5,1,-0.5
934,10,0,-0.5,-0.25,1,0.5
935,10,1,-0.5,0.5,1,-0.5
936,10,1,-0.5,0.0,1,-0.5
937,10,0,-0.5,-0.5,1,0.5
938,10,1,-0.5,0.25,1,-0.5
939,10,1,-0.5,0.25,1,0.5
940,10,1,-0.5,0.5,1,0.5
941,10,1,-0.5,0.25,1,-0.5
942,10,1,-0.5,0.5,1,-0.5
943,10,1,-0.5,0.5,1,0.5
944,10,1,-0.5,-0.25,1,-0.5
945,10,1,-0.5,0.25,1,0.5
946,10,1,-0.5,-0.25,1,0.5
947,10,1,-0.5,0.5,1,0.5
948,10,1,-0.5,0.5,1,0.5
949,10,1,-0.5,0.5,1,0.5
950,10,0,-0.5,-0.25,1,0.5
951,10,1,-0.5,-0.25,1,0.5
952,10,1,-0.5,-0.5,1,0.5
953,10,1,-0.5,0.0,1,-0.5
954,10,1,-0.5,0.5,1,-0.5
955,10,1,-0.5,0.25,1,-0.5
956,10,0,-0.5,-0.25,1,-0.5
957,10,1,-0.5,-0.25,1,0.5
958,10,1,-0.5,0.0,1,-0.5
959,10,1,-0.5,0.25,1,0.5
960,10,1,-0.5,-0.5,1,-0.5
961,10,1,-0.5,0.25,1,-0.5
962,10,1,-0.5,0.25,1,-0.5
963,10,1,-0.5,0.25,1,0.5
964,10,1,-0.5,0.25,1,-0.5
965,10,0,-0.5,-0.5,1,-0.5
966,10,0,-0.5,0.0,1,-0.5
967,10,1,-0.5,0.5,1,0.5
968,10,0,-0.5,-0.25,1,-0.5
969,10,0,-0.5,-0.5,1,0.5
970,10,1,-0.5,-0.5,1,0.5
971,10,0,-0.5,0.0,1,-0.5
972,10,1,-0.5,0.25,1,-0.5
973,10,1,-0.5,-0.5,1,0.5
974,10,0,-0.5,-0.25,1,-0.5
975,10,1,-0.5,0.25,1,0.5
976,10,0,-0.5,0.25,1,0.5
977,10,1,-0.5,0.5,1,0.5
978,10,1,-0.5,-0.5,1,-0.5
979,10,0,-0.5,-0.5,1,0.5
980,10,1,-0.5,-0.5,1,-0.5
981,10,1,-0.5,-0.25,1,-0.5
982,10,1,-0.5,-0.5,1,-0.5
983,10,0,-0.5,-0.25,1,0.5
984,10,1,-0.5,-0.25,1,-0.5
985,10,1,-0.5,-0.5,1,0.5
986,10,1,-0.5,-0.5,1,0.5
987,10,1,-0.5,0.0,1,-0.5
988,10,1,-0.5,0.0,1,0.5
989,10,1,-0.5,0.5,1,0.5
990,10,1,-0.5,-0.5,1,-0.5
991,10,0,-0.5,0.0,1,-0.5
992,10,1,-0.5,0.5,1,0.5
993,10,1,-0.5,0.25,1,0.5
994,10,1,-0.5,0.5,1,-0.5
995,10,1,-0.5,0.0,1,0.5
996,10,0,-0.5,0.0,1,0.5
997,10,1,-0.5,-0.25,1,-0.5
998,10,1,-0.5,0.0,1,0.5
999,10,1,-0.5,0.5,1,0.5
1000,10,0,-0.5,0.0,1,0.5
1001,10,1,-0.5,0.5,1,-0.5
1002,10,1,-0.5,-0.25,1,-0.5
1003,10,1,-0.5,0.5,1,-0.5
1004,10,1,-0.5,0.5,1,-0.5
1005,10,1,-0.5,0.0,1,0.5
1006,10,1,-0.5,-0.5,1,-0.5
1007,10,1,-0.5,0.25,1,-0.5
1008,10,1,-0.5,-0.25,1,0.5
1009,10,1,-0.5,0.0,1,-0.5
1010,10,1,-0.5,0.5,1,0.5
1011,10,0,-0.5,-0.25,1,-0.5
1012,10,0,-0.5,-0.25,1,0.5
1013,10,0,-0.5,0.25,1,-0.5
1014,10,1,-0.5,-0.5,1,0.5
1015,10,1,-0.5,0.0,1,-0.5
1016,10,1,-0.5,-0.5,1,-0.5
1017,10,1,-0.5,-0.25,1,-0.5
1018,10,0,-0.5,0.25,1,0.5
1019,10,1,-0.5,0.5,1,0.5
1020,10,1,-0.5,0.25,1,0.5
1021,10,0,-0.5,-0.25,1,-0.5
1022,10,1,-0.5,-0.25,1,0.5
1023,10,1,-0.5,0.0,1,0.5
1024,10,1,-0.5,0.25,1,-0.5
1025,10,1,-0.5,0.0,1,0.5
1026,10,1,-0.5,-0.5,1,-0.5
1027,10,0,-0.5,-0.25,1,-0.5
1028,10,0,-0.5,0.5,1,0.5
1029,10,1,-0.5,-0.25,1,-0.5
1030,10,1,-0.5,0.0,1,0.5
1031,10,0,-0.5,-0.5,1,-0.5
1032,10,1,-0.5,0.5,1,-0.5
1033,10,1,-0.5,0.25,1,-0.5
1034,10,0,-0.5,-0.5,1,0.5
1035,10,1,-0.5,0.0,1,0.5
1036,10,0,-0.5,0.0,1,0.5
1037,10,0,-0.5,0.25,1,-0.5
1038,10,1,-0.5,0.25,1,-0.5
1039,10,0,-0.5,0.0,1,0.5
1040,10,0,-0.5,-0.25,1,-0.5
1041,10,0,-0.5,-0.5,1,-0.5
1042,10,0,-0.5,-0.25,1,0.5
1043,10,1,-0.5,0.5,1,-0.5
1044,10,1,-0.5,-0.25,1,0.5
1045,10,1,-0.5,0.5,1,-0.5
1046,10,0,-0.5,-0.5,1,0.5
1047,10,1,-0.5,-0.5,1,0.5
1048,10,1,-0.5,-0.5,1,0.5
1049,10,1,-0.5,0.5,1,-0.5
1050,10,1,-0.5,0.25,1,-0.5
1051,10,0,-0.5,0.0,1,-0.5
1052,10,1,-0.5,0.25,1,0.5
1053,10,1,-0.5,0.0,1,0.5
1054,10,1,-0.5,0.0,1,0.5
1055,10,0,-0.5,-0.5,1,-0.5
1056,10,0,-0.5,-0.5,1,-0.5
1057,10,1,-0.5,0.5,1,0.5
1058,10,1,-0.5,0.5,1,0.5
1059,10,1,-0.5,-0.5,1,-0.5
1060,10,1,-0.5,-0.5,1,-0.5
1061,10,1,-0.5,0.5,1,0.5
1062,10,1,-0.5,0.25,1,0.5
1063,10,1,-0.5,0.25,1,-0.5
1064,10,1,-0.5,0.0,1,-0.5
1065,10,1,-0.5,0.25,1,0.5
1066,10,1,-0.5,0.25,1,-0.5
1067,10,1,-0.5,0.25,1,0.5
1068,10,1,-0.5,0.5,1,0.5
1069,10,1,-0.5,-0.5,1,0.5
1070,10,1,-0.5,-0.25,1,0.5
1071,10,1,-0.5,0.0,1,-0.5
1072,10,1,-0.5,0.0,1,0.5
1073,10,1,-0.5,0.5,1,-0.5
1074,10,1,-0.5,-0.25,1,0.5
1075,10,1,-0.5,-0.25,1,-0.5
1076,10,1,-0.5,0.5,1,0.5
1077,10,1,-0.5,0.5,1,0.5
1078,10,1,-0.5,0.25,1,-0.5
1079,10,1,-0.5,0.0,1,-0.5
1080,10,1,-0.5,0.25,1,0.5
1081,10,0,-0.5,-0.25,1,-0.5
1082,10,1,-0.5,0.5,1,-0.5
1083,10,1,-0.5,-0.25,1,-0.5
1084,10,1,-0.5,-0.25,1,-0.5
1085,10,1,-0.5,-0.25,1,0.5
1086,10,1,-0.5,-0.25,1,-0.5
1087,10,1,-0.5,0.25,1,0.5
1088,10,1,-0.5,0.0,1,-0.5
1089,10,1,-0.5,0.5,1,0.5
1090,10,0,-0.5,0.0,1,0.5
1091,10,1,-0.5,-0.25,1,-0.5
1092,10,1,0.5,0.5,1,-0.5
1093,10,1,0.5,0.25,1,0.5
1094,10,0,0.5,-0.25,1,-0.5
1095,10,1,0.5,-0.25,1,-0.5
1096,10,1,0.5,0.25,1,-0.5
1097,10,0,0.5,-0.5,1,-0.5
1098,10,1,0.5,0.5,1,0.5
1099,10,1,0.5,0.0,1,0.5
1100,10,1,0.5,-0.25,1,0.5
1101,10,0,0.5,-0.5,1,0.5
1102,10,1,0.5,0.0,1,0.5
1103,10,1,0.5,-0.5,1,0.5
1104,10,1,0.5,0.5,1,0.5
1105,10,1,0.5,0.5,1,-0.5
1106,10,1,0.5,-0.25,1,0.5
1107,10,1,0.5,0.25,1,0.5
1108,10,0,0.5,-0.25,1,0.5
1109,10,1,0.5,0.0,1,0.5
1110,10,1,0.5,0.25,1,0.5
1111,10,1,0.5,-0.5,1,0.5
1112,10,0,0.5,0.0,1,0.5
1113,10,1,0.5,0.0,1,0.5
1114,10,1,0.5,0.5,1,-0.5
1115,10,1,0.5,0.25,1,-0.5
1116,10,1,0.5,-0.25,1,-0.5
1117,10,1,0.5,-0.5,1,0.5
1118,10,1,0.5,-0.25,1,0.5
1119,10,1,0.5,0.25,1,0.5
1120,10,1,0.5,0.5,1,0.5
1121,10,1,0.5,0.5,1,0.5
1122,10,1,0.5,0.25,1,0.5
1123,10,1,0.5,0.25,1,0.5
1124,10,1,0.5,0.5,1,-0.5
1125,10,1,0.5,-0.25,1,-0.5
1126,10,1,0.5,0.0,1,-0.5
1127,10,0,0.5,-0.25,1,-0.5
1128,10,1,0.5,0.5,1,-0.5
1129,10,1,0.5,0.5,1,-0.5
1130,10,1,0.5,0.0,1,-0.5
1131,10,1,0.5,0.5,1,0.5
1132,10,1,0.5,0.25,1,0.5
1133,10,1,0.5,0.25,1,-0.5
1134,10,1,0.5,0.0,1,0.5
1135,10,1,0.5,-0.25,1,-0.5
1136,10,1,0.5,-0.5,1,-0.5
1137,10,1,0.5,-0.5,1,-0.5
1138,10,1,0.5,0.25,1,0.5
1139,10,1,0.5,0.25,1,0.5
1140,10,0,0.5,-0.25,1,0.5
1141,10,1,0.5,-0.25,1,-0.5
1142,10,0,0.5,-0.5,1,0.5
1143,10,1,0.5,0.0,1,0.5
1144,10,1,0.5,-0.25,1,0.5
1145,10,0,0.5,-0.5,1,-0.5
1146,10,1,0.5,-0.5,1,-0.5
1147,10,1,0.5,0.0,1,-0.5
1148,10,1,0.5,0.25,1,-0.5
1149,10,1,0.5,-0.5,1,0.5
1150,10,0,0.5,0.5,1,-0.5
1151,10,1,0.5,-0.5,1,0.5
1152,10,1,0.5,0.5,1,-0.5
1153,10,1,0.5,0.0,1,-0.5
1154,10,1,0.5,0.25,1,-0.5
1155,10,1,0.5,0.0,1,0.5
1156,10,1,0.5,0.5,1,0.5
1157,10,0,0.5,-0.25,1,0.5
1158,10,0,0.5,-0.25,1,-0.5
1159,10,1,0.5,0.0,1,-0.5
1160,10,1,0.5,0.5,1,0.5
1161,10,1,0.5,0.0,1,-0.5
1162,10,1,0.5,0.25,1,-0.5
1163,10,1,0.5,0.5,1,-0.5
1164,10,0,0.5,-0.5,1,-0.5
1165,10,0,0.5,0.0,1,0.5
1166,10,1,0.5,0.0,1,0.5
1167,10,1,0.5,0.5,1,0.5
1168,10,1,0.5,0.0,1,0.5
1169,10,0,0.5,0.25,1,0.5
1170,10,1,0.5,-0.5,1,-0.5
1171,10,0,0.5,-0.5,1,-0.5
1172,10,1,0.5,-0.25,1,0.5
1173,10,0,0.5,-0.5,1,0.5
1174,10,1,0.5,-0.25,1,0.5
1175,10,1,0.5,0.25,1,0.5
1176,10,1,0.5,0.5,1,0.5
1177,10,1,0.5,0.0,1,0.5
1178,10,1,0.5,-0.5,1,0.5
1179,10,1,0.5,0.5,1,-0.5
1180,10,0,0.5,-0.25,1,0.5
1181,10,0,0.5,-0.5,1,-0.5
1182,10,1,0.5,0.5,1,0.5
1183,10,1,0.5,0.0,1,-0.5
1184,10,1,0.5,0.25,1,-0.5
1185,10,1,0.5,-0.5,1,0.5
1186,10,1,0.5,0.0,1,-0.5
1187,10,1,0.5,-0.5,1,0.5
1188,10,1,0.5,0.25,1,-0.5
1189,10,0,0.5,-0.5,1,0.5
1190,10,1,0.5,0.25,1,0.5
1191,10,0,0.5,-0.25,1,-0.5
1192,10,1,0.5,0.5,1,0.5
1193,10,1,0.5,0.5,1,0.5
1194,10,1,0.5,-0.25,1,-0.5
1195,10,1,0.5,0.5,1,0.5
1196,10,1,0.5,0.25,1,0.5
1197,10,0,0.5,-0.5,1,0.5
1198,10,1,0.5,0.5,1,0.5
1199,10,1,0.5,0.25,1,-0.5
1200,10,1,0.5,0.5,1,-0.5
1201,10,1,0.5,-0.25,1,0.5
1202,10,1,0.5,0.25,1,0.5
1203,10,1,0.5,-0.5,1,0.5
1204,10,0,0.5,0.0,1,-0.5
1205,10,0,0.5,0.0,1,-0.5
1206,10,0,0.5,0.25,1,-0.5
1207,10,0,0.5,-0.5,1,-0.5
1208,10,1,0.5,0.25,1,-0.5
1209,10,1,0.5,0.0,1,-0.5
1210,10,1,0.5,-0.25,1,-0.5
1211,10,1,0.5,0.5,1,-0.5
1212,10,1,0.5,0.5,1,-0.5
1213,10,0,0.5,-0.5,1,-0.5
1214,10,1,0.5,-0.25,1,0.5
1215,10,1,0.5,0.0,1,-0.5
1216,10,0,0.5,-0.25,1,-0.5
1217,10,1,0.5,0.25,1,0.5
1218,10,0,0.5,-0.25,1,-0.5
1219,10,0,0.5,-0.5,1,0.5
1220,10,1,0.5,0.0,1,0.5
1221,10,1,0.5,0.25,1,0.5
1222,10,1,0.5,0.25,1,-0.5
1223,10,1,0.5,0.25,1,-0.5
1224,10,1,0.5,0.0,1,-0.5
1225,10,1,0.5,0.0,1,0.5
1226,10,1,0.5,0.0,1,-0.5
1227,10,1,0.5,-0.25,1,0.5
1228,10,1,0.5,0.25,1,0.5
1229,10,1,0.5,-0.25,1,0.5
1230,10,0,0.5,-0.25,1,0.5
1231,10,1,0.5,-0.5,1,0.5
1232,10,1,0.5,0.5,1,0.5
1233,10,1,0.5,0.5,1,0.5
1234,10,1,0.5,0.5,1,0.5
1235,10,1,0.5,0.5,1,0.5
1236,10,1,0.5,0.0,1,0.5
1237,10,1,0.5,-0.25,1,0.5
1238,10,1,0.5,0.0,1,0.5
1239,10,1,0.5,0.5,1,-0.5
1240,10,1,0.5,0.25,1,-0.5
1241,10,1,0.5,-0.5,1,0.5
1242,10,0,0.5,-0.5,1,-0.5
1243,10,1,0.5,-0.5,1,-0.5
1244,10,0,0.5,-0.25,1,0.5
1245,10,1,0.5,-0.5,1,-0.5
1246,10,0,0.5,-0.25,1,0.5
1247,10,1,0.5,0.5,1,0.5
1248,10,1,0.5,0.5,1,0.5
1249,10,1,0.5,-0.5,1,0.5
1250,10,1,0.5,-0.25,1,0.5
1251,10,1,0.5,-0.25,1,-0.5
1252,10,0,0.5,-0.5,1,0.5
1253,10,1,0.5,0.5,1,-0.5
1254,10,1,0.5,0.25,1,0.5
1255,10,0,0.5,0.0,1,-0.5
1256,10,0,0.5,0.25,1,-0.5
1257,10,1,0.5,0.25,1,0.5
1258,10,1,0.5,0.5,1,-0.5
1259,10,1,0.5,-0.25,1,0.5
1260,10,1,0.5,-0.5,1,-0.5
1261,10,1,0.5,0.25,1,-0.5
1262,10,0,0.5,-0.5,1,-0.5
1263,10,1,0.5,0.25,1,-0.5
1264,10,1,-0.5,-0.5,1,-0.5
1265,10,1,-0.5,0.5,1,0.5
1266,10,0,-0.5,-0.25,1,-0.5
1267,10,1,-0.5,0.25,1,0.5
1268,10,1,-0.5,0.5,1,0.5
1269,10,1,-0.5,0.25,1,0.5
1270,10,0,-0.5,0.0,1,-0.5
1271,10,0,-0.5,-0.25,1,0.5
1272,10,1,-0.5,0.5,1,-0.5
1273,10,1,-0.5,-0.5,1,-0.5
1274,10,1,-0.5,0.5,1,0.5
1275,10,1,-0.5,0.5,1,0.5
1276,10,1,-0.5,0.5,1,0.5
1277,10,0,-0.5,-0.5,1,0.5
1278,10,1,-0.5,-0.25,1,0.5
1279,10,0,-0.5,0.0,1,-0.5
1280,10,1,-0.5,0.0,1,-0.5
1281,10,1,-0.5,0.25,1,0.5
1282,10,0,-0.5,0.0,1,-0.5
1283,10,1,-0.5,0.0,1,0.5
